image_id,event_name,image_path,damage_severity,informative,humanitarian,disaster_types,model_name,prompt_name,LLM_analysis,refusal_detected,fallback_attempts,damage_severity_prediction,informative_prediction,humanitarian_prediction,disaster_types_prediction
ASONAM2017,nepal_eq_none_im_21348.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_21348.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows an airport terminal with a flight information display board. There is no visible damage or disruption to the structures or infrastructure.
2. People are present, appearing to be travelers checking flight information. They do not seem to be in distress or affected by any disaster.
3. There are no signs indicating a specific type of disaster. The scene appears normal and orderly.
4. The image is clear but does not provide any information relevant to a humanitarian response or disaster assessment.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,matthew_hurricane_severe_im_375.jpg,data/ASONAM17_Damage_Image_Dataset/matthew_hurricane/matthew_hurricane_severe_im_375.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a person running through a flooded area. The ground is covered with water, indicating flooding. There are no visible structural damages to buildings, but the presence of water suggests functional disruption.
2. A person is present, appearing to be in a hurry, possibly due to the flooding. The individual does not show visible injuries but seems to be affected by the situation.
3. The flooding and stormy conditions suggest a hurricane or severe storm, with water covering the ground and waves visible in the background.
4. The image is clear and relevant for assessing the impact of flooding and the immediate human response to it.

</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""affected_injured_or_dead_people""
}
</labels>",No,0,mild,informative,affected_injured_or_dead_people,hurricane
AIDR,929958263046705152_0,data/aidr_disaster_types/natural_disaster/13_11_2017/929958263046705152_0.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows significant structural damage with collapsed walls and debris, indicating a severe impact on the building's integrity.
2. A person is present, appearing to navigate through the rubble, suggesting they may be affected by the disaster.
3. The pattern of destruction, with collapsed structures and debris, is indicative of an earthquake.
4. The image is clear and provides useful information for assessing the extent of damage and potential need for humanitarian response.
</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""affected_injured_or_dead_people""
}
</labels>",No,0,severe,informative,affected_injured_or_dead_people,earthquake
ASONAM2017,ruby_typhoon_mild_im_4041.jpg,data/ASONAM17_Damage_Image_Dataset/ruby_typhoon/ruby_typhoon_mild_im_4041.jpg,mild,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a street covered with standing water, indicating a flood. The water level appears to be significant enough to cover the road, but there is no visible damage to structures or infrastructure.
2. There are no people visible in the image, so their condition or activities cannot be assessed.
3. The presence of standing water on the street is a clear indicator of a flood.
4. The image is clear and provides relevant information about the flooding situation, which is useful for humanitarian response assessment.
</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,flood
ASONAM2017,nepal_eq_none_im_34293.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_34293.jpg,mild,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows standing water covering a large area, indicating a flood. Structures, such as houses, are partially submerged, suggesting functional disruption. 
2. People are present in a small boat, likely navigating the floodwaters. They appear to be managing the situation but are affected by the flood.
3. The presence of standing water and partially submerged structures indicates a flood.
4. The image is clear and provides relevant information for assessing the flood's impact on the area.

</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,flood
CrisisMMD,909846121169801219_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909846121169801219_0.jpg,mild,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows standing water on a wooden floor, indicating potential flooding. The water level appears to be shallow.
2. A person is present, standing barefoot in the water, suggesting they are affected by the flooding but not in immediate distress.
3. The presence of water indoors suggests a flood scenario.
4. The image is clear and provides relevant information about minor flooding indoors, useful for assessing the situation.

</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""affected_injured_or_dead_people""
}
</labels>",No,0,mild,informative,affected_injured_or_dead_people,flood
AIDR,964105553852104704_0,data/aidr_disaster_types/natural_disaster/15_2_2018/964105553852104704_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. There is no visible damage or functional disruption to structures, landscapes, or infrastructure. The scene appears to be a natural setting with logs and a small fire pit.
2. One person is present, appearing to be engaged in starting or tending to a small fire. There are no signs of distress or impact from a disaster.
3. There are no signs indicating a specific type of disaster. The scene looks like a recreational or survival activity.
4. The image lacks clarity and relevance for humanitarian response as it does not depict any disaster or emergency situation.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,road_damage_1372.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/road_damage/road_damage_1372.jpg,mild,informative,infrastructure_and_utility_damage,flood,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows a road with visible erosion and damage to the roadside, likely due to water. The guardrail is bent and partially submerged, indicating structural damage and potential functional disruption.
2. There are a few people present, possibly workers or responders, but they do not appear to be in distress.
3. The presence of fast-moving water and erosion suggests a flood or water-related incident.
4. The image is clear and provides useful information about the damage to infrastructure, making it relevant for humanitarian response.

</analysis>

<labels>
{
  ""disaster_type"": ""flood"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,flood
AIDR,911585124604620801_0,data/aidr_disaster_types/maria/23_9_2017/911585124604620801_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows visible damage to structures and landscapes. Roofs appear damaged, and there is debris scattered around. Trees are downed or heavily damaged, indicating strong winds.
2. There are no visible people in the image, so their condition or activities cannot be assessed.
3. The signs suggest a hurricane, with wind damage evident in the downed trees and roof damage.
4. The image is clear and provides useful information for assessing the extent of damage to infrastructure and the environment.

</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,hurricane
aidr_old_data,672509905199374336_0,data/aidr_info/chennai_flood/3_12_2015/672509905199374336_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows four individuals standing against a plain background, dressed in similar outfits. There is no visible damage or disruption to structures, landscapes, or infrastructure.
2. People are present, but they appear to be posing for a photograph rather than being affected by any disaster. There are no signs of distress or impact.
3. There are no signs indicating any type of disaster. The image appears to be a promotional or artistic photograph.
4. The image lacks clarity and relevance for humanitarian response as it does not depict any disaster-related content.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
AIDR,593463858343313410_0,data/aidr_disaster_types/nepal_earthquake/29_4_2015/593463858343313410_0.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_uncertainty,"INITIAL RESPONSE:
<analysis>
1. The image shows significant damage to structures, with rubble and debris visible, indicating a possible structural collapse. Heavy machinery is present, likely for clearing debris.
2. People are present, appearing to be involved in cleanup or assessment activities. There are no visible signs of distress or injury among them.
3. The scene suggests an earthquake due to the collapsed structures and rubble.
4. The image is clear and provides useful information for assessing the extent of structural damage and ongoing response efforts.

</analysis>

<labels>
{
  ""disaster_type"": ""earthquake"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,earthquake
