image_id,event_name,image_path,damage_severity,informative,humanitarian,disaster_types,model_name,prompt_name,LLM_analysis,refusal_detected,fallback_attempts,damage_severity_prediction,informative_prediction,humanitarian_prediction,disaster_types_prediction
ASONAM2017,nepal_eq_none_im_172.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_172.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows two individuals walking in a rural area carrying baskets on their backs. The background includes some vegetation and a tent-like structure. There are no visible signs of disaster, damage, or humanitarian concerns such as destroyed infrastructure or affected people. The scene appears to be a normal rural setting with no evident crisis.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,909387085253107713_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909387085253107713_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a well-maintained grassy field with clear white lines, likely a sports field. There are no visible signs of disaster, damage, or humanitarian concerns. The background includes some trees and a building, all appearing intact and undisturbed.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,nepal_eq_none_im_12631.jpg,data/ASONAM17_Damage_Image_Dataset/nepal_eq/nepal_eq_none_im_12631.jpg,little_or_none,informative,rescue_volunteering_or_donation_effort,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a group of people in uniforms, possibly emergency responders or volunteers, organizing equipment and supplies. They are surrounded by large bags, which may contain gear or aid materials. The setting appears to be indoors, possibly an airport or a large facility. There is no visible damage or signs of a disaster in the image.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""informative"",
  ""humanitarian"": ""rescue_volunteering_or_donation_effort""
}
</labels>",No,0,little_or_none,informative,rescue_volunteering_or_donation_effort,not_disaster
CrisisMMD,904709995455025152_0,data/crisismmd/data_image/hurricane_harvey/4_9_2017/904709995455025152_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows an aerial view of a residential area with several mobile homes. Many of the homes appear to be displaced or overturned, and there is visible debris scattered around. The roads seem intact, but the arrangement of the homes suggests they have been moved from their original positions. There are no visible signs of water, fire, or landslides. The scene indicates potential damage from strong winds or a similar force.
</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,hurricane
aidr_old_data,794580476912549888_0,data/aidr_info/terremotoitalia/4_11_2016/794580476912549888_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image is a satellite view showing a geographical area with no visible signs of disaster. It includes roads, terrain, and a location marker. There are no indications of damage, flooding, fires, or other disaster-related elements. The scene appears normal and undisturbed.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
aidr_old_data,652217355607633920_0,data/aidr_info/food_insecurity_in_yemen/8_10_2015/652217355607633920_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a gas station sign with fuel prices displayed. The surroundings appear normal with no visible signs of disaster or damage. The area is clean and orderly, with no indication of any humanitarian concerns or emergencies.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
aidr_old_data,690421724203061248_0,data/aidr_info/snow_storm_jonas/22_1_2016/690421724203061248_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows an elderly man sitting on a chair, reaching out to pet a cat. The setting appears to be a porch or outdoor area with no visible signs of disaster or damage. The scene is calm and normal, with no humanitarian concerns evident.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
CrisisMMD,922936464652029952_0,data/crisismmd/data_image/hurricane_maria/24_10_2017/922936464652029952_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image is an advertisement for a car wash event aimed at raising funds to support Puerto Rico after Hurricane Maria. It features a red car and text detailing the event's date, time, and location. The image does not show any disaster or damage directly but is related to a humanitarian effort.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
damage_multimodal,non_damage/images/ad_2017-11-25_07-04-54.jpg,data/multimodal-deep-learning-disaster-response-mouzannar/multimodal/non_damage/images/ad_2017-11-25_07-04-54.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a person holding a blue bag, standing near a waterfall. The scene appears to be outdoors, possibly in a natural setting. There are no visible signs of disaster, damage, or humanitarian concerns. The image does not depict any infrastructure, affected people, or rescue efforts.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
ASONAM2017,road_damage_2068.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/road_damage/road_damage_2068.jpg,severe,informative,infrastructure_and_utility_damage,earthquake,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a scene of extensive destruction. There are heavily damaged buildings with debris scattered across the area. The structures appear to be severely compromised, with large sections missing or collapsed. The environment suggests a war-torn or conflict-affected area, with no visible signs of fire or flooding. The damage is substantial, indicating a high level of destruction. There are no visible people in the image, and the focus is on the structural damage.
</analysis>

<labels>
{
  ""disaster_type"": ""other_disaster"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,other_disaster
AIDR,920809768561680384_0,data/aidr_disaster_types/natural_disaster/19_10_2017/920809768561680384_0.jpg,severe,informative,infrastructure_and_utility_damage,fire,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows several burnt-out cars, indicating a fire has occurred. The vehicles are severely damaged, with visible charring and destruction. Two individuals are present, possibly assessing the damage. The background shows some burnt trees, suggesting the fire may have affected a larger area. The scene suggests a significant fire event, possibly a wildfire or a man-made fire.
</analysis>

<labels>
{
  ""disaster_type"": ""fire"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,fire
ASONAM2017,bridge_damage_1003.jpg,data/ASONAM17_Damage_Image_Dataset/ggImage/bridge_damage/bridge_damage_1003.jpg,mild,informative,infrastructure_and_utility_damage,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a section of infrastructure, possibly a bridge or an overpass, with visible graffiti on the walls. There is no apparent damage or signs of a disaster such as flooding, fire, or structural collapse. The area appears to be intact and there are no visible signs of distress or emergency response activities. The scene looks like a normal urban environment with no immediate humanitarian concerns.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
AIDR,1052764250991554561_0,data/aidr_disaster_types/hurricane_michael_2018/18_10_2018/1052764250991554561_0.jpg,severe,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a scene with significant structural damage. There are collapsed wooden and metal structures, possibly remnants of buildings or large sheds. The debris is scattered across a grassy area, indicating a substantial impact. There are no visible people, water, or fire, but the destruction suggests a forceful event. The scene is clear and provides a good view of the damage.
</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""severe"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,severe,informative,infrastructure_and_utility_damage,hurricane
CrisisMMD,921385789635944448_0,data/crisismmd/data_image/hurricane_maria/20_10_2017/921385789635944448_0.jpg,mild,informative,infrastructure_and_utility_damage,hurricane,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows a scene with significant debris and broken tree branches, indicating possible storm damage. A house is visible in the background, which appears intact, but the surrounding area is cluttered with fallen branches and other debris. There is a vehicle partially visible, which seems to be surrounded by the debris. The sky is clear, suggesting the aftermath of a storm rather than an ongoing event.
</analysis>

<labels>
{
  ""disaster_type"": ""hurricane"",
  ""damage_severity"": ""mild"",
  ""informative"": ""informative"",
  ""humanitarian"": ""infrastructure_and_utility_damage""
}
</labels>",No,0,mild,informative,infrastructure_and_utility_damage,hurricane
AIDR,911188080262090752_0,data/aidr_disaster_types/natural_disaster/22_9_2017/911188080262090752_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,gpt4v,direct_classification,"INITIAL RESPONSE:
<analysis>
The image shows the exterior of a restaurant named ""Clara's Fried Chicken."" The building appears intact with no visible signs of damage or disaster. The surroundings, including a water tower in the background, also appear normal and undisturbed. There are no indications of any humanitarian concerns or disaster-related elements.
</analysis>

<labels>
{
  ""disaster_type"": ""not_disaster"",
  ""damage_severity"": ""little_or_none"",
  ""informative"": ""not_informative"",
  ""humanitarian"": ""not_humanitarian""
}
</labels>",No,0,little_or_none,not_informative,not_humanitarian,not_disaster
